"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","datetime","Gender","Parent_reported_age","Grade","Ethnicity","Race","screen_use_days","screen_use_hour","screen_purpose","colorblindness","screen_age_started","intervention","languages","birthday.x","birthday.y","age","date","months","days","agebin"
12,"longDelay","D",1,5,20.844306900166,4.16886138003319,37.0733181096148,7.41466362192295,57.9176250097807,6,1.2,1.2,0,0,2,0,6,1.2,1.2,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"longDelay","D",2,4,17.1277784099802,4.28194460249506,46.812028999906,11.7030072499765,63.9398074098863,5,1.25,1.25,0,0,2,0,5,1.25,1.25,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"longDelay","D",3,4,23.6731889103539,5.91829722758848,32.7864969500806,8.19662423752015,56.4596858604345,6,1.5,1.5,0,0,2,0,6,1.5,1.5,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"longDelayClosing","D",1,1,3.47917002998292,3.47917002998292,34.7263700400945,34.7263700400945,38.2055400700774,2,2,1,8,8,2,8,10,10,-6,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"noDelay","D",1,6,20.1773075098172,3.36288458496953,58.9319808098953,9.82199680164922,79.1092883197125,8,1.33333333333333,0.833333333333333,4,0.666666666666667,3,2,12,2,0.666666666666667,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"noDelay","D",2,3,10.0254499304574,3.3418166434858,33.2452380601317,11.0817460200439,43.2706879905891,7,2.33333333333333,2.33333333333333,0,0,3,0,7,2.33333333333333,2.33333333333333,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"noDelay","D",3,5,27.0027390497271,5.40054780994542,42.860071450239,8.57201429004781,69.8628104999661,6,1.2,1.2,2,0.4,2,1,8,1.6,0.8,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"noDelayClosing","D",1,1,3.78382295975462,3.78382295975462,11.2413188400678,11.2413188400678,15.0251417998224,6,6,0,3,3,6,3,9,9,3,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"oneShot3.2","D",1,1,12.6228269599378,12.6228269599378,26.3738508401439,26.3738508401439,38.9966778000817,7,7,2,3,3,7,3,10,10,4,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"oneShot3.2","D",2,1,4.3132560600061,4.3132560600061,5.36754737026058,5.36754737026058,9.68080343026668,2,2,2,0,0,2,0,2,2,2,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"oneShot3.2","D",3,1,5.54416226013564,5.54416226013564,12.11436236999,12.11436236999,17.6585246301256,4,4,1,6,6,4,6,10,10,-2,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
12,"oneShotClosing","D",1,1,3.44765865989029,3.44765865989029,22.6150093099568,22.6150093099568,26.0626679698471,5,5,3,5,5,5,5,10,10,0,"12/1/2023 14:26:07","Male",4,"Pre-K / preschool / nursery school","Hispanic or latino","White","1-2 days","0-1 hour","Homework","No","4","No","Portuguese","","2/21/19",4.8,"1/5/24",58,15,"54.0-64.0"
13,"longDelay","B",1,2,9.60729427984916,4.80364713992458,27.8412778801285,13.9206389400642,37.4485721599776,7,3.5,3.5,0,0,4,0,7,3.5,3.5,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"longDelay","B",2,2,12.828791980166,6.41439599008299,45.7834607602563,22.8917303801281,58.6122527404223,7,3.5,3.5,0,0,4,0,7,3.5,3.5,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"longDelay","B",3,2,10.3599041798152,5.1799520899076,35.1378240005579,17.5689120002789,45.4977281803731,8,4,4,0,0,4,0,8,4,4,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"longDelayClosing","B",1,1,5.19065485987812,5.19065485987812,26.6214032799471,26.6214032799471,31.8120581398252,7,7,3,3,3,7,3,10,10,4,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"noDelay","B",1,4,12.7152708799113,3.17881771997781,40.3221353003755,10.0805338250939,53.0374061802868,6,1.5,1.5,2,0.5,2,2,8,2,1,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"noDelay","B",2,3,11.7174220597371,3.90580735324572,25.8416499001905,8.61388330006351,37.5590719599277,6,2,2,0,0,3,0,6,2,2,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"noDelay","B",3,2,9.14349468029104,4.57174734014552,22.446308119921,11.2231540599605,31.5898028002121,6,3,3,0,0,3,0,6,3,3,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"noDelayClosing","B",1,1,8.83996061980724,8.83996061980724,35.8082655800972,35.8082655800972,44.6482261999045,7,7,7,3,3,7,3,10,10,4,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"oneShot3.2","B",1,1,6.23384461994283,6.23384461994283,19.808320480166,19.808320480166,26.0421651001088,4,4,1,5,5,4,5,9,9,-1,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"oneShot3.2","B",2,1,6.13166722003371,6.13166722003371,23.5553491797764,23.5553491797764,29.6870163998101,3,3,3,2,2,3,2,5,5,1,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"oneShot3.2","B",3,1,10.1115186200477,10.1115186200477,21.1654287402052,21.1654287402052,31.276947360253,5,5,3,5,5,5,5,10,10,0,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
13,"oneShotClosing","B",1,1,8.16223091981374,8.16223091981374,24.7640978801064,24.7640978801064,32.9263287999202,8,8,8,2,2,8,2,10,10,6,"1/5/2024 18:41:21","Male",6,"First grade","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","2","No","No","6/14/2017","6/14/17",6.5,"1/5/24",78,22,"74.1-83.99"
14,"longDelay","D",1,2,22.0486725904047,11.0243362952024,103.363097320311,51.6815486601554,125.411769910716,7,3.5,0.5,4,2,6,4,11,5.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"longDelay","D",2,2,9.98904199060053,4.99452099530026,64.8936722613871,32.4468361306936,74.8827142519876,9,4.5,1,6,3,7,3,15,7.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"longDelay","D",3,3,11.9286395502277,3.97621318340922,69.8175186812878,23.2725062270959,81.7461582315154,6,2,1.33333333333333,13,4.33333333333333,3,7,19,6.33333333333333,-2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"longDelayClosing","D",1,1,3.36723303003237,3.36723303003237,29.1725069698878,29.1725069698878,32.5397399999201,5,5,4,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"noDelay","D",1,3,22.0509871309623,7.3503290436541,73.6944559817202,24.5648186605734,95.7454431126826,8,2.66666666666667,2,9,3,3,5,17,5.66666666666667,-0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"noDelay","D",2,1,4.95456146029755,4.95456146029755,34.7570225307718,34.7570225307718,39.7115839910693,7,7,1,3,3,7,3,10,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"noDelay","D",3,1,4.06468226015568,4.06468226015568,23.5749217201956,23.5749217201956,27.6396039803512,9,9,4,1,1,9,1,10,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"noDelayClosing","D",1,1,2.94725306006148,2.94725306006148,23.6648382702842,23.6648382702842,26.6120913303457,5,5,3,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"oneShot3.2","D",1,1,3.30691326037049,3.30691326037049,30.2208381402306,30.2208381402306,33.5277514006011,6,6,1,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"oneShot3.2","D",2,1,3.92026625946164,3.92026625946164,32.2864847704768,32.2864847704768,36.2067510299385,6,6,1,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"oneShot3.2","D",3,1,2.70050776004791,2.70050776004791,29.2898965100758,29.2898965100758,31.9904042701237,8,8,4,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
14,"oneShotClosing","D",1,1,2.2295647598803,2.2295647598803,28.8679031101055,28.8679031101055,31.0974678699858,4,4,1,6,6,4,6,10,10,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/25/19",4.7,"1/12/24",56,18,"54.0-64.0"
16,"longDelay","B",1,2,11.1246533803642,5.56232669018209,37.4500030810013,18.7250015405007,48.5746564613655,6,3,3,3,1.5,5,2,9,4.5,1.5,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"longDelay","B",2,3,14.8503801003098,4.95012670010328,50.6996254809201,16.8998751603067,65.5500055812299,8,2.66666666666667,1.66666666666667,6,2,3,4,14,4.66666666666667,0.666666666666667,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"longDelay","B",3,3,18.6546231005341,6.21820770017803,25.7248121611774,8.57493738705913,44.3794352617115,6,2,2,0,0,2,0,6,2,2,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"longDelayClosing","B",1,1,9.291880259756,9.291880259756,21.5018582404591,21.5018582404591,30.7937385002151,8,8,6,2,2,8,2,10,10,6,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"noDelay","B",1,2,12.9373674807139,6.46868374035694,32.429100680165,16.2145503400825,45.3664681608789,6,3,3,2,1,5,1,8,4,2,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"noDelay","B",2,2,6.74580994062126,3.37290497031063,34.5292017008178,17.2646008504089,41.2750116414391,7,3.5,3.5,1,0.5,5,1,8,4,3,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"noDelay","B",3,3,8.35043165972456,2.78347721990819,37.6588647793978,12.5529549264659,46.0092964391224,6,2,2,3,1,4,2,9,3,1,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"noDelayClosing","B",1,1,9.04502798011526,9.04502798011526,30.8645186801441,30.8645186801441,39.9095466602594,8,8,7,2,2,8,2,10,10,6,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"oneShot3.2","B",1,1,5.14751792000607,5.14751792000607,36.2856388799846,36.2856388799846,41.4331567999907,3,3,1,7,7,3,7,10,10,-4,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"oneShot3.2","B",2,1,5.18369781970978,5.18369781970978,32.3231677198783,32.3231677198783,37.506865539588,7,7,6,3,3,7,3,10,10,4,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"oneShot3.2","B",3,1,3.46800992032513,3.46800992032513,23.9645205801353,23.9645205801353,27.4325305004604,6,6,4,4,4,6,4,10,10,2,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
16,"oneShotClosing","B",1,1,7.1801119199954,7.1801119199954,21.9024973800406,21.9024973800406,29.082609300036,9,9,9,1,1,9,1,10,10,8,"1/12/2024 15:34:40","Male",6,"First grade","Not Hispanic or Latino","Asian, White","none","0-1 hour","watching videos","No","4","Slight speech delay, had EI as a baby","A small amount of cantonese ","3/31/2017","3/31/17",6.8,"1/12/24",81,12,"74.1-83.99"
17,"longDelay","D",1,4,24.3398665999985,6.08496664999961,47.054868199999,11.7637170499997,71.3947347999974,9,2.25,2.25,0,0,4,0,9,2.25,2.25,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"longDelay","D",2,2,11.3693296000001,5.68466480000006,36.2339105000001,18.11695525,47.6032401000002,9,4.5,4.5,0,0,5,0,9,4.5,4.5,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"longDelay","D",3,4,27.6849387000002,6.92123467500005,43.8682030999989,10.9670507749997,71.5531417999991,9,2.25,2.25,0,0,4,0,9,2.25,2.25,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"longDelayClosing","D",1,1,5.30331550000028,5.30331550000028,43.0794453999988,43.0794453999988,48.3827608999991,7,7,4,3,3,7,3,10,10,4,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"noDelay","D",1,2,15.5291881999992,7.76459409999961,32.182323699999,16.0911618499995,47.7115118999982,6,3,3,0,0,3,0,6,3,3,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"noDelay","D",2,2,7.39586020000024,3.69793010000012,24.9552861999991,12.4776430999996,32.3511463999994,6,3,3,0,0,4,0,6,3,3,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"noDelay","D",3,3,26.928119799999,8.97603993333299,32.977652999999,10.9925509999997,59.905772799998,7,2.33333333333333,2,1,0.333333333333333,4,1,8,2.66666666666667,2,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"noDelayClosing","D",1,1,4.89045960000021,4.89045960000021,20.6571695000002,20.6571695000002,25.5476291000004,7,7,3,3,3,7,3,10,10,4,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"oneShot3.2","D",1,1,5.16849600000023,5.16849600000023,27.8924715999992,27.8924715999992,33.0609675999995,6,6,3,4,4,6,4,10,10,2,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"oneShot3.2","D",2,1,6.03839280000011,6.03839280000011,32.6041378999989,32.6041378999989,38.642530699999,6,6,0,4,4,6,4,10,10,2,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"oneShot3.2","D",3,1,6.98597040000004,6.98597040000004,33.6775485999997,33.6775485999997,40.6635189999997,4,4,3,6,6,4,6,10,10,-2,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
17,"oneShotClosing","D",1,1,3.20830680000017,3.20830680000017,22.1324360999997,22.1324360999997,25.3407428999999,5,5,3,5,5,5,5,10,10,0,"1/20/2024 11:30:01","Female",5,"Kindergarten","Hispanic or latino","Other","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","No","Portuguese, Spanish,Cape Verdean Creole","4/24/2018","4/24/18",5.7,"1/20/24",68,27,"64.1-74.0"
19,"longDelay","B",1,3,12.6318754497916,4.21062514993052,41.778732549632,13.9262441832107,54.4106079994235,8,2.66666666666667,2.66666666666667,1,0.333333333333333,4,1,9,3,2.33333333333333,"2/2/2024 13:37:22","Female",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","1-2 hours","playing games, watching videos","No","3","No","No","10/22/2018","10/22/18",5.3,"2/2/24",63,11,"54.0-64.0"
